대분류코드,중분류코드,소분류코드,소분류명
61,21,02,붉바리
61,21,03,갈색둥근바리
61,21,04,능성어
61,21,05,대문바리
61,21,06,도도바리
61,21,07,무늬바리
61,21,08,통의바리
61,21,09,흉기흑점바리
61,21,10,투어바리
61,21,11,자바리
61,21,12,알락우럭
61,21,13,점줄우럭
61,21,14,구실우럭
61,21,15,별우럭
61,21,16,큰입우럭
61,21,17,꽃돔
61,21,18,황줄바리
61,21,19,홍바리
61,21,20,닻줄바리
61,21,21,우각바리
61,21,22,금강바리
61,21,23,날바리
61,21,24,육돈바리
61,21,25,아르헨티나바리류
61,21,26,육색줄바리
61,21,27,연붉돔
61,21,28,장미돔
61,21,29,각시돔
61,21,30,꽃자리
61,21,31,붉벤자리
61,21,32,종대우럭
61,21,33,가시우럭
61,21,34,단줄우럭
61,21,98,바리(수입)
61,21,99,기타
61,22,01,가다랑어
61,22,02,날개다랑어
61,22,03,눈다랑어
61,22,04,점다랑어
61,22,05,참다랑어
61,22,06,황다랑어
61,22,07,남방참다랑어
61,22,08,백다랑어
61,22,09,스리랑카다랑어
61,22,98,다랑어(수입)
61,22,99,기타
61,23,01,민달고기
61,23,02,블랙오레오도리
61,23,03,스므스오레오도리
61,23,04,오레오도리
61,23,05,퍼시픽도리
61,23,98,달고기(수입)
61,23,99,기타
61,24,01,민대구
61,24,02,빨간대구
61,24,03,검정대구
61,24,04,검정민대구
61,24,05,극지대구
61,24,06,남방대구
61,24,08,수염대구
61,24,09,은대구
61,24,10,은민대구
61,24,11,청대구
61,24,12,남부블루화이팅
61,24,13,케이프민대구
61,24,14,아르헨틴민대구
61,24,15,모오케
61,24,16,대구횟대
61,24,17,놀락민태
61,24,18,해덕대구
61,24,98,대구(수입)
61,24,99,기타
61,25,01,도루묵
61,25,98,도루묵(수입)
61,25,99,기타
61,26,01,뚝지
61,26,02,우릉성치
61,26,03,골린어
61,26,98,도치(수입)
61,26,99,기타
61,27,01,갈돔
61,27,02,참돔
61,27,03,감성돔
61,27,04,금눈돔
61,27,05,자리돔
61,27,06,돌돔
61,27,07,물릉돔
61,27,08,옥돔
61,27,09,흑돔
61,27,10,청돔
61,27,11,샛돔
61,27,12,붉돔
61,27,13,벵어돔
61,27,14,하스돔
61,27,15,강담돔
61,27,16,구갈돔
61,27,17,궁상퉁돔
61,27,18,꼬리돔
61,27,19,남방샛돔
61,27,20,남방물렁돔
61,27,21,남방은샛돔
61,27,22,남방청샛돔
61,27,23,네동가리
61,27,24,노랑띠자붉돔
61,27,25,녹줄돔
61,27,26,눈샛돔
61,27,27,뉴지부시돔
61,27,28,뉴지샛돔
61,27,29,독돔
61,27,30,동갈돔
61,27,31,동갈돗돔
61,27,32,동방실꼬리돔
61,27,33,등흑점옥두어
61,27,34,무늬퉁돔
61,27,35,백미돔
61,27,36,벤자리
61,27,37,부시돔
61,27,38,붉은갈돔
61,27,39,붉퉁돔
61,27,40,비늘돔
61,27,41,빛금눈돔
61,27,42,뿔돔
61,27,43,사자구돔
61,27,44,실꼬리돔
61,27,45,어름돔
61,27,46,얼게비늘돔
61,27,47,연어병치
61,27,48,옥두어
61,27,49,은샛돔
61,27,50,점돔
61,27,51,조니퉁돔
61,27,52,쥐돔
61,27,53,지브라타일돔
61,27,54,진홍퉁돔
61,27,55,퉁돔
61,27,56,파랑비늘돔
61,27,57,파랑제왕갈돔
61,27,58,홍치
61,27,59,황돔
61,27,60,황소눈동갈돔
61,27,61,황옥돔
61,27,62,황적퉁돔
61,27,63,흑점샛돔
61,27,64,꽃돔
61,27,65,남양금눈돔
61,27,66,남양물렁돔
61,27,67,와레후
61,27,68,노랑감성어
61,27,69,금색돔
61,27,70,기타 덴텍스돔
61,27,71,돌감성어
61,27,72,흰샛돔
61,27,73,큰눈돔
61,27,74,까치돔
61,27,75,줄갈돔
61,27,76,새눈치
61,27,77,실붉돔
61,27,78,두동갈얼게비늘
61,27,79,먹얼게비늘
61,27,80,먹테얼게비늘
61,27,81,민동갈돔
61,27,82,세줄얼게비늘
61,27,83,열동가리돔
61,27,84,줄도화돔
61,27,85,큰줄얼게비늘
61,27,86,병치돔
61,27,87,보라기름눈돔
61,27,88,둥글돔
61,27,89,홍옥치
61,27,90,황줄실꼬리돔
61,27,91,도화돔
61,27,92,무늬얼게돔
61,27,93,얼게돔
61,27,94,적투어
61,27,95,노랑자리돔
61,27,96,동갈자돔
61,27,97,연무자리돔
61,27,98,점자돔
61,27,99,기타
61,27,A0,줄자돔
61,27,A1,파랑돔
61,27,A2,파랑줄돔
61,27,A3,해포리고기
61,27,A4,흰동가리
61,27,A5,청줄돔
61,27,A6,동갈퉁돔
61,27,A7,물퉁돔
61,27,A8,세줄가는돔
61,27,A9,자붉돔
61,27,B0,점퉁돔
61,27,B1,황등어
61,27,B2,꼽새돔
61,27,B3,눈퉁군평선
61,27,B4,청황돔
61,27,B5,육동가리돔
61,27,B6,황줄돔
61,27,B7,군평선이
61,27,Z9,돔(수입)
61,28,01,도하망둑어
61,28,02,문절망둑어
61,28,03,짱뚱어
61,28,04,풀망둑어
61,28,05,꽃개소겡
61,28,06,왜풀망둑어
61,28,07,흰발망둑어
61,28,08,비늘흰발망둑어
61,28,09,점줄망둑어
61,28,10,줄망둑어
61,28,11,숨이망둑어
61,28,12,무늬망둑어
61,28,13,날망둑어
61,28,14,살망둑어
61,28,15,얼룩망둑어
61,28,16,쉬쉬망둑어
61,28,17,점망독
61,28,18,별망둑어
61,28,19,실망둑어
61,28,20,댕기망둑어
61,28,21,풀비늘망둑어
61,28,22,날개망둑어
61,28,23,사자코망둑어
61,28,24,비단망둑어
61,28,25,오셀망둑어
61,28,26,큰미끈망둑어
61,28,27,미끈망둑어
61,28,28,꼬마망둑어
61,28,29,모치망둑어
61,28,30,제주모치망둑어
61,28,31,흰동갈망둑어
61,28,32,애기망둑어
61,28,33,일곱동갈망둑어
61,28,34,금줄망둑어
61,28,35,다섯동갈망둑어
61,28,36,흰줄망둑어
61,28,37,갈문망둑어
61,28,38,남방짱뚱어
61,28,39,아작망둑어
61,28,40,민물검정망둑어
61,28,41,황줄망둑어
61,28,42,검정망둑어
61,28,43,두줄망둑어
61,28,44,수염문절
61,28,45,바닥문절
61,28,46,열동갈문절
61,28,47,사백어
61,28,48,밀어
61,28,49,개소겡
61,28,50,말뚝망둥어
61,28,51,꾹저구
61,28,52,왜꾹저구
61,28,53,빨갱이
61,28,98,망둑어(수입)
61,28,99,기타
61,29,01,히메치
61,29,98,홍메치(수입)
61,29,99,기타
61,30,01,날매퉁이
61,30,02,툼빌매퉁이
61,30,03,황매퉁이
61,30,04,긴촉수매퉁이
61,30,05,물천구
61,30,06,꽃동멸
61,30,98,매퉁이(수입)
61,30,99,기타
61,31,01,반지
61,31,02,싱어
61,31,03,웅어
61,31,04,청멸
61,31,05,곤어리
61,31,06,풀반댕이
61,31,07,북멸
61,31,98,멸치(수입)
61,31,99,기타멸치
61,32,01,명태
61,32,02,연안명태
61,32,03,북양명태
61,32,04,북어황태
61,32,98,명태(수입)
61,32,99,기타
61,33,01,물치다래
61,33,98,물치다래(수입)
61,33,99,기타
61,34,01,황학치
61,34,98,학치(수입)
61,34,99,기타
61,35,01,민어
61,35,02,가이석태속
61,35,03,강다리
61,35,04,긴가이석태
61,35,05,꼬리검정민태
61,35,06,꼬마민어
61,35,07,대두이석태
61,35,08,대서양꼬마민어
61,35,09,대안이석태
61,35,10,동갈민어
61,35,11,동등이석태
61,35,12,등갈민태
61,35,13,민태
61,35,14,붉은이석태
61,35,15,세네갈가이석태
61,35,16,영상가이석태
61,35,17,작은흑조기
61,35,18,점조기
61,35,19,파마이석태
61,35,20,황강달이
61,35,21,황금리브민어
61,35,22,흑조기
61,35,23,돌민어
61,35,24,대서양조기속
61,35,25,눈강달이
61,35,26,섬민어
61,35,27,큰민어
61,35,28,점성어
61,35,98,민어(수입)
61,35,99,기타
61,36,01,꼬리민태
61,36,02,새꼬리민태
61,36,03,파타고니민태
61,36,04,파타마니민태
61,36,05,줄비늘치
61,36,06,무줄비늘치
61,36,07,회초리꼬리민태
61,36,98,민태(수입)
61,36,99,기타
61,37,01,비막치어
61,37,02,기타 남극암치과
61,37,98,비막치어(수입)
61,37,99,기타
61,38,01,부시리
61,38,02,잿방어
61,38,98,방어(수입)
61,38,99,기타
61,39,01,덕대
61,39,02,병어
61,39,03,남방병어
61,39,98,병어(수입)
61,39,99,기타
61,40,01,뱅어
61,40,02,벚꽃뱅어
61,40,03,도화뱅어
61,40,04,실뱅어
61,40,05,젓뱅어
61,40,06,붕퉁뱅어
61,40,07,국수뱅어
61,40,98,뱅어(수입)
61,40,99,기타
61,41,01,청보리멸
61,41,98,보리멸(수입)
61,41,99,기타
61,42,01,검복
61,42,02,검자주복
61,42,03,까치복
61,42,04,매리복
61,42,05,밀복
61,42,06,신점복
61,42,07,자주복
61,42,08,졸복
61,42,09,흰점참복
61,42,10,황복
61,42,11,가시복
61,42,12,국매리복
61,42,13,까칠복
61,42,14,민밀복
61,42,15,복섬
61,42,16,불룩복
61,42,17,은띠복
61,42,18,은밀복
61,42,19,쥐복
61,42,20,황점복
61,42,21,흑밀복
61,42,22,흰점복
61,42,23,강담복
61,42,24,거북복
61,42,25,뿔복
61,42,26,육각복
61,42,27,꺼끌복
61,42,28,망복
61,42,29,바실복
61,42,30,별복
61,42,31,청복
61,42,32,황해흰점복
61,42,33,흑점꺼끌복
61,42,34,흰점꺼끌복
61,42,35,불뚝복
61,42,98,복어(수입)
61,42,99,기타
61,43,01,개볼락
61,43,02,붉은쏨뱅이
61,43,03,쏠배감펭
61,43,04,쏨뱅이
61,43,05,쑤기미
61,43,06,조피볼락
61,43,07,황볼락
61,43,08,검정볼락
61,43,09,장문볼락
61,43,10,먹볼락
61,43,11,한볼락
61,43,12,우럭볼락
61,43,13,한벌홍감펭
61,43,14,홍감펭
61,43,15,홍살치
61,43,16,양볼락
61,43,17,노랑볼락
61,43,18,놀락감펭
61,43,19,누루시볼락
61,43,20,눌치볼락
61,43,21,도화볼락
61,43,22,돌삼뱅이
61,43,23,띠볼락
61,43,24,말락볼락
61,43,25,말락쏠치
61,43,26,미역치
61,43,27,벌감펭
61,43,28,불볼락
61,43,29,붉감펭
61,43,30,살살치
61,43,31,세줄볼락
61,43,32,쑥감펭
61,43,33,점감펭
61,43,34,제주쏠치
61,43,35,좀볼락
61,43,36,쭈굴감펭
61,43,37,탁자볼락
61,43,38,퉁쏠치
61,43,39,황점볼락
61,43,40,황해볼락
61,43,41,흰꼬리볼락
61,43,98,볼락(수입)
61,43,99,기타
61,44,01,붉은메기
61,44,98,붉은메기(수입)
61,44,99,기타
61,45,01,흰베도라치
61,45,02,가막베도라치
61,45,03,비늘베도라치
61,45,04,저울베도라치
61,45,05,대강베도라치
61,45,06,앞동갈베도라치
61,45,07,골베도라치
61,45,08,청베도라치
61,45,09,두줄베도라치
61,45,10,점베도라치
61,45,11,오색베도라치
61,45,12,황줄베도라치
61,45,98,베도라치(수입)
61,45,99,기타
61,46,01,삼세기
61,46,02,까치횟대
61,46,03,날개횟대
61,46,98,삼세기(수입)
61,46,99,기타
61,47,01,꼬치삼치
61,47,02,동갈삼치
61,47,03,은삼치
61,47,04,줄삼치
61,47,05,홍삼치
61,47,06,평삼치
61,47,07,검정통삼치
61,47,98,삼치(수입)
61,47,99,기타
61,48,01,곱상어
61,48,02,괭이상어
61,48,03,두툽상어
61,48,04,수염상어
61,48,05,악상어
61,48,06,은상어
61,48,07,칠성상어
61,48,08,톱상어
61,48,09,가시줄상어
61,48,10,강남상어
61,48,11,개상어
61,48,12,귀상어
61,48,13,극지별상어
61,48,14,기름상어
61,48,15,꼬리기름상어
61,48,16,돌묵상어
61,48,17,두첨상어
61,48,18,모조리상어
61,48,19,미흑점상어
61,48,20,백상아리
61,48,21,별상어
61,48,22,비악상어
61,48,23,아구상어
61,48,24,진환도상어
61,48,25,참상어
61,48,26,청상아리
61,48,27,청새리상어
61,48,28,행락상어
61,48,29,흑기흉상어
61,48,30,까치상어
61,48,31,가래상어
61,48,32,점수구리
61,48,33,고래상어
61,48,34,삿징이상어
61,48,35,도돔발상어
61,48,36,돔발상어
61,48,37,복상어
61,48,38,불범상어
61,48,39,망상어
61,48,40,인상어
61,48,41,대빨판이
61,48,42,빨판상어
61,48,43,흰빨판이
61,48,44,얼룩상어
61,48,45,갈은상어
61,48,46,범수구리
61,48,47,전자리상어
61,48,48,톱상어
61,48,49,표범상어
61,48,50,환도상어
61,48,51,무태상어
61,48,52,뱀상어
61,48,53,펜두상어
61,48,54,흉상어
61,48,98,상어(수입)
61,48,99,기타
61,49,01,녹새치
61,49,02,돛새치
61,49,03,백새치
61,49,04,청새치
61,49,05,홍새치
61,49,06,황새치
61,49,07,흑새치
61,49,08,짧은부리청새치
61,49,09,짧은창새치
61,49,98,새치(수입)
61,49,99,기타
61,50,01,노랑각시서대
61,50,02,참서대
61,50,03,개서대
61,50,04,솔레아종
61,50,05,용서대
61,50,06,홍서대
61,50,07,납서대
61,50,08,동서대
61,50,09,각시서대
61,50,10,궁제기서대
61,50,11,물서대
61,50,12,칠서대
61,50,13,박대
61,50,14,흑대기
61,50,15,보섭서대
61,50,98,서대(수입)
61,50,99,기타
61,51,01,달강어
61,51,02,밑성대
61,51,03,쌍뿔성대
61,51,04,남방성대
61,51,05,쌍뿔달재
61,51,06,꼬마달재
61,51,07,가시달강어
61,51,08,황성대
61,51,09,별성대
61,51,10,쭉지성대
61,51,11,별쭉지성대
61,51,98,성대(수입)
61,51,99,기타
61,52,01,감숭어
61,52,02,게숭어
61,52,03,등줄숭어
61,52,04,참숭어
61,52,05,파라다이스숭어
61,52,06,가숭어
61,52,07,날가지숭어
61,52,08,풀날가지
61,52,98,숭어(수입)
61,52,99,기타
61,53,01,황아귀
61,53,98,아귀(수입)
61,53,99,기타
61,54,01,양미리
61,54,98,양미리(수입)
61,54,99,기타
61,55,01,양태
61,55,02,까지양태
61,55,03,점양태
61,55,04,비늘양태
61,55,05,봉오리양태
61,55,06,바늘양태
61,55,07,큰눈양태
61,55,08,가시양태
61,55,09,빨간양태
61,55,10,눈양태
61,55,11,꽁지양태
61,55,12,민양태
61,55,13,도화양태
61,55,14,날돛양태
61,55,15,춤양태
61,55,16,참돛양태
61,55,17,흰점양태
61,55,18,돛양태
61,55,19,강주걱양태
61,55,20,꽃돛양태
61,55,21,참주걱양태
61,55,22,실양태
61,55,98,양태(장대)(수입)
61,55,99,기타
61,56,01,연어
61,56,02,곱사연어
61,56,03,홍연어
61,56,04,시마연어
61,56,05,은연어
61,56,06,왕연어
61,56,98,연어(수입)
61,56,99,기타
61,57,01,풀미역치
61,57,98,풀미역치(수입)
61,57,99,기타
61,58,01,장갱이
61,58,02,괴도라치
61,58,03,얼룩가시치
61,58,04,벼슬베도라치
61,58,05,얼룩괴도라치
61,58,06,송곳니베도라치
61,58,07,왜도라치
61,58,08,그물베도라치
61,58,09,황점베도라치
61,58,10,세줄베도라치
61,58,11,가시베도라치
61,58,12,장어베도라치
61,58,13,참육점날개
61,58,14,육점날개
61,58,15,큰줄베도라치
61,58,16,실베도라치
61,58,17,민베도라치
61,58,18,우베도라치
61,58,98,장갱이(수입)
61,58,99,기타
61,59,01,갯장어
61,59,02,먹장어
61,59,03,묵꾀장어
61,59,04,붕장어
61,59,05,날붕장어
61,59,06,가시걸장어
61,59,07,남방걸장어
61,59,08,대서양먹장어
61,59,09,은붕장어
61,59,10,은장어
61,59,11,타이어트랙일
61,59,12,태평양먹장어
61,59,13,먹붕장어
61,59,14,물붕장어
61,59,15,꾀붕장어
61,59,16,흰붕장어
61,59,17,검붕장어
61,59,18,테붕장어
61,59,19,애붕장어
61,59,20,칠성말배꼽
61,59,21,다묵장어
61,59,22,무태장어
61,59,23,걸장어
61,59,98,장어(수입)
61,59,99,기타
61,60,01,적어
61,60,98,적어(수입)
61,60,99,기타
61,61,01,전기가오리
61,61,98,전기가오리(수입)
61,61,99,기타
61,62,01,갈전갱이
61,62,02,민전갱이
61,62,03,가라지
61,62,04,긴가라지
61,62,05,줄전갱이
61,62,06,흑점갈전갱이
61,62,07,흑점줄전갱이
61,62,08,케이프전갱이
61,62,09,쿠논전갱이
61,62,10,동갈방어
61,62,11,참치방어
61,62,12,실전갱이
61,62,13,청전갱이
61,62,14,유전갱이
61,62,15,술전갱이
61,62,16,홍기가라지
61,62,17,병치매가리
61,62,18,새가라지
61,62,19,눈전갱이
61,62,20,빨판매가리
61,62,21,녹줄매가리
61,62,22,방어
61,62,23,부시리
61,62,24,잿방어
61,62,25,매지방어
61,62,98,전갱이(수입)
61,62,99,기타
61,63,01,백조기
61,63,02,부세
61,63,03,수조기
61,63,04,참조기
61,63,05,황석어
61,63,06,보리조기
61,63,98,조기(수입)
61,63,99,기타
61,64,01,그물코쥐치
61,64,02,말쥐치
61,64,03,별쥐치
61,64,04,분홍쥐치
61,64,05,날개쥐치
61,64,06,객주리
61,64,07,큰뿔표문쥐치
61,64,08,표문쥐치
61,64,09,가는꼬리쥐치
61,64,10,파랑쥐치
61,64,11,무늬쥐치
61,64,12,황록쥐치
61,64,13,배주름쥐치
61,64,14,갈쥐치
61,64,15,흑백쥐치
61,64,16,가시쥐치
61,64,17,새앙쥐치
61,64,18,물각쥐치
61,64,98,쥐치(수입)
61,64,99,기타
61,65,01,준치
61,65,02,때치
61,65,98,준치(수입)
61,65,99,기타
61,66,01,철갑상어
61,66,02,용상어
61,66,03,칼상어
61,66,98,철갑상어(수입)
61,66,99,기타
61,67,01,밴댕이
61,67,02,전어
61,67,03,정어리
61,67,04,눈퉁멸
61,67,05,조선전어
61,67,06,납작전어
61,67,07,대전어
61,67,08,이와치
61,67,09,샛줄멸
61,67,98,청어(수입)
61,67,99,기타
61,68,01,촉수
61,68,02,노랑촉수
61,68,03,두줄촉수
61,68,04,주황촉수
61,68,05,금줄촉수
61,68,06,남촉수
61,68,07,먹줄촉수
61,68,98,촉수(수입)
61,68,99,기타
61,69,01,통치
61,69,98,통치(수입)
61,69,99,기타
61,70,01,학공치
61,70,02,줄공치
61,70,03,살공치
61,70,98,학공치(수입)
61,70,99,기타
61,71,01,꼬마횟대
61,71,02,대구횟대
61,71,03,동갈횟대
61,71,04,꺽정이
61,71,05,흑얼꺽정이
61,71,06,살꺽정이
61,71,07,빨간횟대
61,71,08,점줄횟대
61,71,09,뿔횟대
61,71,10,알롱횟대
61,71,11,무늬횟대
61,71,12,가시횟대
61,71,13,밑횟대
61,71,14,줄가시횟대
61,71,15,흑점줄가시횟대
61,71,16,아셀횟대
61,71,17,실횟대
61,71,18,띠좀횟대
61,71,19,상어횟대
61,71,20,송곳횟대
61,71,21,졸단횟대
61,71,22,눈퉁횟대
61,71,23,골판횟대
61,71,24,올꺽정이
61,71,25,개구리꺽정이
61,71,26,가시꺽정이
61,71,27,창치
61,71,98,횟대(수입)
61,71,99,기타
61,72,01,광동홍어
61,72,02,살홍어
61,72,03,거울홍어
61,72,04,깨알홍어
61,72,98,홍어(수입)
61,72,99,기타
61,73,01,해마
61,73,02,복해마
61,73,03,가시해마
61,73,04,sea dragon
61,73,05,진잘해마
61,73,06,산호해마
61,73,07,풀해마
61,73,98,해마(수입)
61,73,99,기타
61,74,01,해덕
61,74,98,해덕(수입)
61,74,99,기타
61,75,01,개복치
61,75,02,붉은개복치
61,75,03,물개복치
61,75,98,개복치(수입)
61,75,99,기타
61,76,01,독가시치
61,76,98,독가시치(수입)
61,76,99,기타
61,77,01,동갈양태
61,77,98,동갈양태(수입)
61,77,99,기타
61,78,01,동미리
61,78,02,열쌍동가리
61,78,03,눈동미리
61,78,04,쌍동가리
61,78,98,동미리(수입)
61,78,99,기타
61,79,01,등가시치
61,79,02,벌레문치
61,79,98,등가시치(수입)
61,79,99,기타
61,80,01,만세기
61,80,02,줄만세기
61,80,98,만세기(수입)
61,80,99,기타
61,81,01,배불뚝치
61,81,98,배불뚝치(수입)
61,81,99,기타
61,82,01,열빙어
61,82,02,바다빙어
61,82,98,빙어(수입)
61,82,99,기타
61,83,01,붉평치
61,83,98,붉평치(수입)
61,84,01,새다래
61,84,02,벤텐어
61,84,03,타락치
61,84,98,새다래(수입)
61,84,99,기타
61,85,01,샛멸
61,85,98,샛멸(수입)
61,85,99,기타
61,86,01,줄비늘치
61,86,98,줄비늘치(수입)
61,87,01,황줄깜정이
61,87,02,긴꼬리벵에돔
61,87,03,무늬갈돔
61,87,04,범돔
61,87,05,양벵에돔
61,87,98,황줄깜정이(수입)
61,87,99,기타
61,88,01,바늘동치
61,88,98,바늘동치(수입)
61,89,01,군평선이
61,89,98,군평선이(수입)
61,90,01,기름치
61,90,98,기름치(수입)
61,91,01,날가지
61,91,98,날가지(수입)
61,92,01,날쌔기
61,92,98,날쌔기(수입)
61,92,99,기타
61,93,01,남방칼고기
61,93,98,남방칼고기(수입)
61,94,01,큰얼룩통구멍
61,94,02,푸렁통구멍
61,94,03,통구멩이
61,94,04,민통구멍
61,94,05,얼룩통구멍
61,94,06,비늘통구멍
61,94,98,통구멍(수입)
61,94,99,기타
61,95,01,꼬리치
61,95,98,꼬리치(수입)
61,95,99,기타
61,96,01,날개줄고기
61,96,02,갈키고기
61,96,03,고양이줄고기
61,96,04,곱추줄고기
61,96,05,꽃줄고기
61,96,06,네줄고기
61,96,07,말락줄고기
61,96,08,민어치
61,96,09,뿔줄고기
61,96,10,실줄고기
